"X","trialNum","rt","subject","condition","InducerL","InducerR","ConcurrentL","ConcurrentR","choice"
62,63,8080,"o0KJeEU07g","Pitch-Shape-Affect-2","Affect-EB-H","Affect-EB-L","Size-Triangles-L","Size-Triangles-H",1
63,64,10653,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Tone-H","Pitch-Tone-L","Color-YB-L","Color-YB-H",1
64,65,10141,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Hum-H","Pitch-Hum-L","Speed-SP3-H","Speed-SP3-L",1
65,66,5382,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK1-H","Shape-BK1-L","Size-Triangles-L","Size-Triangles-H",0
66,67,5493,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Hum-H","Pitch-Hum-L","Shape-BK4-H","Shape-BK4-L",0
67,68,5157,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK2-H","Shape-BK2-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
68,69,6166,"o0KJeEU07g","Pitch-Shape-Affect-2","Size-Triangles-L","Size-Triangles-H","Pitch-Pulse-L","Pitch-Pulse-H",1
69,70,5798,"o0KJeEU07g","Pitch-Shape-Affect-2","Affect-EB-H","Affect-EB-L","Color-YB-L","Color-YB-H",1
70,71,4078,"o0KJeEU07g","Pitch-Shape-Affect-2","Speed-SP3-H","Speed-SP3-L","Affect-HS-L","Affect-HS-H",1
71,72,6541,"o0KJeEU07g","Pitch-Shape-Affect-2","Speed-SP3-H","Speed-SP3-L","Pitch-Pulse-H","Pitch-Pulse-L",0
72,73,4854,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK1-L","Shape-BK1-H","Speed-SP3-L","Speed-SP3-H",0
73,74,5702,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK1-H","Shape-BK1-L","Color-YB-H","Color-YB-L",0
74,75,6894,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK4-H","Shape-BK4-L","Affect-HS-L","Affect-HS-H",0
75,76,6677,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Hum-L","Pitch-Hum-H","Affect-SC-H","Affect-SC-L",1
76,77,4151,"o0KJeEU07g","Pitch-Shape-Affect-2","Brightness-Diamonds-H","Brightness-Diamonds-L","Affect-SC-L","Affect-SC-H",1
77,78,21205,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Tone-L","Pitch-Tone-H","Amp-Piano-H","Amp-Piano-L",0
78,79,13117,"o0KJeEU07g","Pitch-Shape-Affect-2","Affect-PD-L","Affect-PD-H","Color-YB-H","Color-YB-L",0
79,80,10101,"o0KJeEU07g","Pitch-Shape-Affect-2","Amp-Piano-H","Amp-Piano-L","Affect-HS-L","Affect-HS-H",1
80,81,8894,"o0KJeEU07g","Pitch-Shape-Affect-2","Affect-PD-L","Affect-PD-H","Noise-Tone-L","Noise-Tone-H",0
81,82,7892,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Tone-L","Pitch-Tone-H","Speed-SP3-L","Speed-SP3-H",0
82,83,4062,"o0KJeEU07g","Pitch-Shape-Affect-2","Brightness-Diamonds-L","Brightness-Diamonds-H","Affect-HS-L","Affect-HS-H",0
83,84,17228,"o0KJeEU07g","Pitch-Shape-Affect-2","Noise-Tone-H","Noise-Tone-L","Pitch-Piano-L","Pitch-Piano-H",1
84,85,7285,"o0KJeEU07g","Pitch-Shape-Affect-2","Speed-SP3-L","Speed-SP3-H","Pitch-Piano-H","Pitch-Piano-L",0
85,86,10422,"o0KJeEU07g","Pitch-Shape-Affect-2","Affect-EB-H","Affect-EB-L","Pitch-Hum-H","Pitch-Hum-L",0
86,87,8015,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK1-L","Shape-BK1-H","Pitch-Hum-L","Pitch-Hum-H",1
87,88,7662,"o0KJeEU07g","Pitch-Shape-Affect-2","Size-Triangles-H","Size-Triangles-L","Shape-BK4-L","Shape-BK4-H",0
88,89,9605,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Tone-H","Pitch-Tone-L","Noise-Tone-H","Noise-Tone-L",0
89,90,13442,"o0KJeEU07g","Pitch-Shape-Affect-2","Amp-Piano-H","Amp-Piano-L","Pitch-Piano-H","Pitch-Piano-L",1
90,91,4598,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK1-H","Shape-BK1-L","Affect-PD-L","Affect-PD-H",0
91,92,5670,"o0KJeEU07g","Pitch-Shape-Affect-2","Shape-BK2-H","Shape-BK2-L","Speed-SP3-L","Speed-SP3-H",1
92,93,10781,"o0KJeEU07g","Pitch-Shape-Affect-2","Noise-Tone-L","Noise-Tone-H","Affect-HS-H","Affect-HS-L",1
93,94,4205,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Tone-L","Pitch-Tone-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
94,95,7862,"o0KJeEU07g","Pitch-Shape-Affect-2","Pitch-Tone-L","Pitch-Tone-H","Shape-BK4-H","Shape-BK4-L",1
95,96,3981,"o0KJeEU07g","Pitch-Shape-Affect-2","Speed-SP3-H","Speed-SP3-L","Shape-BK4-H","Shape-BK4-L",0
0,1,6482,"ONLl9apTPe","Pitch-Size-Color-10","Noise-Hum-L","Noise-Hum-H","Size-Triangles-L","Size-Triangles-H",0
1,2,5423,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-H","Color-YB-L","Speed-SP1-H","Speed-SP1-L",0
2,3,12131,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-L","Pitch-Hum-H","Color-RG-L","Color-RG-H",1
3,4,5492,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-H","Pitch-Hum-L","Shape-BK2-H","Shape-BK2-L",1
4,5,4195,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Pulse-H","Pitch-Pulse-L","Size-Squares-L","Size-Squares-H",0
5,6,6298,"ONLl9apTPe","Pitch-Size-Color-10","Color-RG-H","Color-RG-L","Pitch-Pulse-H","Pitch-Pulse-L",1
6,7,6436,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Pulse-L","Pitch-Pulse-H","Color-RY-L","Color-RY-H",1
7,8,8201,"ONLl9apTPe","Pitch-Size-Color-10","Amp-Piano-L","Amp-Piano-H","Color-RY-H","Color-RY-L",1
8,9,4964,"ONLl9apTPe","Pitch-Size-Color-10","Affect-EB-L","Affect-EB-H","Color-RY-H","Color-RY-L",1
9,10,8656,"ONLl9apTPe","Pitch-Size-Color-10","Amp-Piano-H","Amp-Piano-L","Pitch-Tone-L","Pitch-Tone-H",1
10,11,5584,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-H","Size-Circles-L","Pitch-Pulse-H","Pitch-Pulse-L",1
11,12,4842,"ONLl9apTPe","Pitch-Size-Color-10","Brightness-Circles-L","Brightness-Circles-H","Pitch-Pulse-L","Pitch-Pulse-H",1
12,13,5131,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-L","Color-YB-H","Shape-BK2-L","Shape-BK2-H",0
13,14,5795,"ONLl9apTPe","Pitch-Size-Color-10","Amp-Piano-H","Amp-Piano-L","Color-RG-H","Color-RG-L",0
14,15,4406,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-H","Size-Circles-L","Noise-Hum-L","Noise-Hum-H",1
15,16,4628,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-L","Color-YB-H","Amp-Piano-L","Amp-Piano-H",0
16,17,5210,"ONLl9apTPe","Pitch-Size-Color-10","Noise-Hum-L","Noise-Hum-H","Color-RG-L","Color-RG-H",0
17,18,5952,"ONLl9apTPe","Pitch-Size-Color-10","Affect-EB-H","Affect-EB-L","Color-RG-H","Color-RG-L",0
18,19,4472,"ONLl9apTPe","Pitch-Size-Color-10","Shape-BK2-L","Shape-BK2-H","Pitch-Tone-L","Pitch-Tone-H",0
19,20,4826,"ONLl9apTPe","Pitch-Size-Color-10","Size-Triangles-H","Size-Triangles-L","Color-RY-L","Color-RY-H",1
20,21,4689,"ONLl9apTPe","Pitch-Size-Color-10","Speed-SP1-H","Speed-SP1-L","Pitch-Tone-L","Pitch-Tone-H",1
21,22,5033,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-H","Pitch-Piano-L","Brightness-Circles-H","Brightness-Circles-L",1
22,23,3796,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-H","Color-RB-L","Size-Triangles-H","Size-Triangles-L",0
23,24,5872,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-H","Color-YB-L","Noise-Hum-L","Noise-Hum-H",1
24,25,8655,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-H","Pitch-Hum-L","Amp-Piano-H","Amp-Piano-L",1
25,26,4087,"ONLl9apTPe","Pitch-Size-Color-10","Color-RG-H","Color-RG-L","Size-Squares-H","Size-Squares-L",0
26,27,6303,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-L","Color-YB-H","Affect-EB-L","Affect-EB-H",0
27,28,3823,"ONLl9apTPe","Pitch-Size-Color-10","Shape-BK2-H","Shape-BK2-L","Color-RG-H","Color-RG-L",0
28,29,3058,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-L","Size-Circles-H","Affect-EB-H","Affect-EB-L",1
29,30,4532,"ONLl9apTPe","Pitch-Size-Color-10","Speed-SP1-H","Speed-SP1-L","Size-Squares-L","Size-Squares-H",1
30,31,7676,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-H","Size-Diamonds-L","Noise-Hum-L","Noise-Hum-H",1
31,32,4279,"ONLl9apTPe","Pitch-Size-Color-10","Shape-BK2-H","Shape-BK2-L","Color-RY-H","Color-RY-L",0
32,33,3555,"ONLl9apTPe","Pitch-Size-Color-10","Color-RG-H","Color-RG-L","Pitch-Tone-H","Pitch-Tone-L",0
33,34,7058,"ONLl9apTPe","Pitch-Size-Color-10","Brightness-Circles-H","Brightness-Circles-L","Pitch-Tone-L","Pitch-Tone-H",1
34,35,3344,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-H","Size-Diamonds-L","Speed-SP1-L","Speed-SP1-H",1
35,36,3044,"ONLl9apTPe","Pitch-Size-Color-10","Speed-SP1-H","Speed-SP1-L","Color-RG-L","Color-RG-H",1
36,37,15377,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-H","Pitch-Piano-L","Speed-SP1-L","Speed-SP1-H",1
37,38,4499,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-L","Color-RB-H","Brightness-Circles-L","Brightness-Circles-H",0
38,39,2863,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-H","Color-YB-L","Size-Triangles-H","Size-Triangles-L",0
39,40,5716,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-L","Pitch-Hum-H","Size-Triangles-H","Size-Triangles-L",0
40,41,4030,"ONLl9apTPe","Pitch-Size-Color-10","Size-Triangles-H","Size-Triangles-L","Pitch-Pulse-H","Pitch-Pulse-L",1
41,42,3249,"ONLl9apTPe","Pitch-Size-Color-10","Size-Triangles-L","Size-Triangles-H","Color-RG-L","Color-RG-H",0
42,43,11588,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-L","Pitch-Piano-H","Noise-Hum-L","Noise-Hum-H",1
43,44,4868,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-H","Pitch-Piano-L","Shape-BK2-L","Shape-BK2-H",0
44,45,4447,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-L","Size-Diamonds-H","Shape-BK2-H","Shape-BK2-L",1
45,46,3467,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-L","Color-RB-H","Affect-EB-H","Affect-EB-L",1
46,47,7726,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-H","Color-YB-L","Pitch-Pulse-H","Pitch-Pulse-L",1
47,48,4702,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-H","Pitch-Hum-L","Brightness-Circles-L","Brightness-Circles-H",0
48,49,5243,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Pulse-H","Pitch-Pulse-L","Size-Triangles-L","Size-Triangles-H",0
49,50,4227,"ONLl9apTPe","Pitch-Size-Color-10","Size-Triangles-L","Size-Triangles-H","Pitch-Tone-H","Pitch-Tone-L",1
50,51,29565,"ONLl9apTPe","Pitch-Size-Color-10","Affect-EB-H","Affect-EB-L","Pitch-Tone-H","Pitch-Tone-L",0
51,52,8060,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-L","Pitch-Piano-H","Color-RG-H","Color-RG-L",0
52,53,7510,"ONLl9apTPe","Pitch-Size-Color-10","Amp-Piano-L","Amp-Piano-H","Pitch-Pulse-L","Pitch-Pulse-H",1
53,54,2934,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-L","Size-Diamonds-H","Affect-EB-L","Affect-EB-H",0
54,55,3255,"ONLl9apTPe","Pitch-Size-Color-10","Speed-SP1-L","Speed-SP1-H","Size-Triangles-L","Size-Triangles-H",0
55,56,2849,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-H","Size-Circles-L","Brightness-Circles-H","Brightness-Circles-L",0
56,57,4364,"ONLl9apTPe","Pitch-Size-Color-10","Color-YB-L","Color-YB-H","Brightness-Circles-L","Brightness-Circles-H",0
57,58,17707,"ONLl9apTPe","Pitch-Size-Color-10","Brightness-Circles-L","Brightness-Circles-H","Color-RG-H","Color-RG-L",1
58,59,3875,"ONLl9apTPe","Pitch-Size-Color-10","Brightness-Circles-H","Brightness-Circles-L","Size-Squares-L","Size-Squares-H",1
59,60,10532,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-L","Pitch-Piano-H","Affect-EB-L","Affect-EB-H",0
60,61,11967,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-H","Size-Diamonds-L","Brightness-Circles-H","Brightness-Circles-L",0
61,62,13392,"ONLl9apTPe","Pitch-Size-Color-10","Noise-Hum-L","Noise-Hum-H","Pitch-Tone-H","Pitch-Tone-L",1
62,63,12373,"ONLl9apTPe","Pitch-Size-Color-10","Noise-Hum-L","Noise-Hum-H","Size-Squares-L","Size-Squares-H",0
63,64,10195,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-H","Color-RB-L","Noise-Hum-L","Noise-Hum-H",1
64,65,13366,"ONLl9apTPe","Pitch-Size-Color-10","Color-RG-L","Color-RG-H","Size-Triangles-H","Size-Triangles-L",1
65,66,5151,"ONLl9apTPe","Pitch-Size-Color-10","Affect-EB-L","Affect-EB-H","Size-Triangles-H","Size-Triangles-L",1
66,67,7826,"ONLl9apTPe","Pitch-Size-Color-10","Noise-Hum-L","Noise-Hum-H","Pitch-Pulse-H","Pitch-Pulse-L",0
67,68,7382,"ONLl9apTPe","Pitch-Size-Color-10","Amp-Piano-H","Amp-Piano-L","Size-Triangles-H","Size-Triangles-L",0
68,69,2364,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-H","Size-Circles-L","Speed-SP1-H","Speed-SP1-L",0
69,70,2096,"ONLl9apTPe","Pitch-Size-Color-10","Brightness-Circles-L","Brightness-Circles-H","Color-RY-H","Color-RY-L",0
70,71,3518,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-H","Color-RB-L","Pitch-Pulse-L","Pitch-Pulse-H",0
71,72,3843,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-L","Size-Circles-H","Color-RG-L","Color-RG-H",1
72,73,2784,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-L","Size-Diamonds-H","Color-RG-L","Color-RG-H",0
73,74,2847,"ONLl9apTPe","Pitch-Size-Color-10","Affect-EB-H","Affect-EB-L","Size-Squares-H","Size-Squares-L",0
74,75,3836,"ONLl9apTPe","Pitch-Size-Color-10","Shape-BK2-L","Shape-BK2-H","Pitch-Pulse-L","Pitch-Pulse-H",1
75,76,5286,"ONLl9apTPe","Pitch-Size-Color-10","Noise-Hum-L","Noise-Hum-H","Color-RY-L","Color-RY-H",1
76,77,4362,"ONLl9apTPe","Pitch-Size-Color-10","Speed-SP1-L","Speed-SP1-H","Pitch-Pulse-L","Pitch-Pulse-H",1
77,78,5972,"ONLl9apTPe","Pitch-Size-Color-10","Amp-Piano-H","Amp-Piano-L","Size-Squares-H","Size-Squares-L",0
78,79,6073,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-L","Pitch-Hum-H","Affect-EB-L","Affect-EB-H",1
79,80,8554,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-L","Pitch-Hum-H","Noise-Hum-H","Noise-Hum-L",0
80,81,6480,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-H","Pitch-Piano-L","Amp-Piano-H","Amp-Piano-L",1
81,82,2962,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-L","Color-RB-H","Shape-BK2-H","Shape-BK2-L",1
82,83,3556,"ONLl9apTPe","Pitch-Size-Color-10","Shape-BK2-H","Shape-BK2-L","Size-Squares-H","Size-Squares-L",0
83,84,4106,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-H","Size-Diamonds-L","Pitch-Pulse-H","Pitch-Pulse-L",1
84,85,2499,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-H","Color-RB-L","Speed-SP1-L","Speed-SP1-H",1
85,86,2031,"ONLl9apTPe","Pitch-Size-Color-10","Brightness-Circles-H","Brightness-Circles-L","Size-Triangles-L","Size-Triangles-H",1
86,87,4114,"ONLl9apTPe","Pitch-Size-Color-10","Affect-EB-H","Affect-EB-L","Pitch-Pulse-H","Pitch-Pulse-L",1
87,88,4057,"ONLl9apTPe","Pitch-Size-Color-10","Size-Diamonds-L","Size-Diamonds-H","Amp-Piano-H","Amp-Piano-L",1
88,89,5015,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Pulse-L","Pitch-Pulse-H","Color-RG-L","Color-RG-H",1
89,90,5583,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Piano-L","Pitch-Piano-H","Size-Triangles-H","Size-Triangles-L",0
90,91,2784,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-L","Size-Circles-H","Shape-BK2-H","Shape-BK2-L",1
91,92,3914,"ONLl9apTPe","Pitch-Size-Color-10","Color-RB-L","Color-RB-H","Amp-Piano-H","Amp-Piano-L",1
92,93,4036,"ONLl9apTPe","Pitch-Size-Color-10","Size-Circles-L","Size-Circles-H","Amp-Piano-L","Amp-Piano-H",0
93,94,2348,"ONLl9apTPe","Pitch-Size-Color-10","Shape-BK2-L","Shape-BK2-H","Size-Triangles-H","Size-Triangles-L",1
94,95,3043,"ONLl9apTPe","Pitch-Size-Color-10","Speed-SP1-L","Speed-SP1-H","Color-RY-L","Color-RY-H",0
95,96,5045,"ONLl9apTPe","Pitch-Size-Color-10","Pitch-Hum-H","Pitch-Hum-L","Speed-SP1-L","Speed-SP1-H",0
0,1,2825,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-L","Brightness-Squares-H","Size-Triangles-H","Size-Triangles-L",0
1,2,8332,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-L","Brightness-Squares-H","Noise-Hum-H","Noise-Hum-L",0
2,3,3939,"OYOJvJMpjI","Noise-Brightness-Color-2","Speed-SP4-H","Speed-SP4-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
3,4,6346,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-L","Color-RG-H","Brightness-Triangles-H","Brightness-Triangles-L",1
4,5,2960,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RB-L","Color-RB-H","Brightness-Circles-H","Brightness-Circles-L",1
5,6,7371,"OYOJvJMpjI","Noise-Brightness-Color-2","Shape-BK1-L","Shape-BK1-H","Noise-Pulse-H","Noise-Pulse-L",0
6,7,4124,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RB-L","Color-RB-H","Amp-Hum-L","Amp-Hum-H",0
7,8,5497,"OYOJvJMpjI","Noise-Brightness-Color-2","Shape-BK1-L","Shape-BK1-H","Brightness-Triangles-H","Brightness-Triangles-L",1
8,9,3181,"OYOJvJMpjI","Noise-Brightness-Color-2","Affect-HS-H","Affect-HS-L","Color-RY-L","Color-RY-H",0
9,10,4418,"OYOJvJMpjI","Noise-Brightness-Color-2","Pitch-Pulse-L","Pitch-Pulse-H","Color-YB-L","Color-YB-H",0
10,11,2575,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Circles-L","Brightness-Circles-H","Shape-BK1-L","Shape-BK1-H",0
11,12,7598,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Piano-H","Noise-Piano-L","Amp-Hum-L","Amp-Hum-H",0
12,13,3562,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-H","Color-RG-L","Shape-BK1-L","Shape-BK1-H",1
13,14,2063,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-H","Brightness-Squares-L","Shape-BK1-H","Shape-BK1-L",1
14,15,3051,"OYOJvJMpjI","Noise-Brightness-Color-2","Affect-HS-H","Affect-HS-L","Color-YB-H","Color-YB-L",0
15,16,4406,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Circles-H","Brightness-Circles-L","Noise-Hum-H","Noise-Hum-L",0
16,17,3059,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-H","Color-RG-L","Brightness-Circles-H","Brightness-Circles-L",1
17,18,4278,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-L","Color-RG-H","Pitch-Pulse-L","Pitch-Pulse-H",1
18,19,2955,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Circles-L","Brightness-Circles-H","Affect-HS-H","Affect-HS-L",1
19,20,5676,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Piano-H","Noise-Piano-L","Size-Triangles-H","Size-Triangles-L",0
20,21,4494,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Circles-H","Brightness-Circles-L","Pitch-Pulse-H","Pitch-Pulse-L",0
21,22,3420,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Circles-L","Brightness-Circles-H","Noise-Pulse-H","Noise-Pulse-L",0
22,23,5376,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Piano-H","Noise-Piano-L","Affect-HS-H","Affect-HS-L",1
23,24,4876,"OYOJvJMpjI","Noise-Brightness-Color-2","Size-Triangles-L","Size-Triangles-H","Noise-Tone-H","Noise-Tone-L",1
24,25,6476,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Hum-H","Noise-Hum-L","Pitch-Pulse-H","Pitch-Pulse-L",1
25,26,4506,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Hum-L","Noise-Hum-H","Size-Triangles-L","Size-Triangles-H",0
26,27,5329,"OYOJvJMpjI","Noise-Brightness-Color-2","Shape-BK1-H","Shape-BK1-L","Noise-Tone-L","Noise-Tone-H",1
27,28,8152,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Piano-L","Noise-Piano-H","Pitch-Pulse-L","Pitch-Pulse-H",1
28,29,5162,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Hum-L","Noise-Hum-H","Color-RG-H","Color-RG-L",1
29,30,2709,"OYOJvJMpjI","Noise-Brightness-Color-2","Speed-SP4-H","Speed-SP4-L","Color-YB-L","Color-YB-H",1
30,31,3633,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-H","Color-RG-L","Amp-Hum-H","Amp-Hum-L",0
31,32,3785,"OYOJvJMpjI","Noise-Brightness-Color-2","Speed-SP4-H","Speed-SP4-L","Noise-Tone-L","Noise-Tone-H",1
32,33,3671,"OYOJvJMpjI","Noise-Brightness-Color-2","Pitch-Pulse-L","Pitch-Pulse-H","Color-RY-H","Color-RY-L",0
33,34,3966,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Circles-L","Brightness-Circles-H","Amp-Hum-L","Amp-Hum-H",0
34,35,3672,"OYOJvJMpjI","Noise-Brightness-Color-2","Size-Triangles-L","Size-Triangles-H","Noise-Pulse-L","Noise-Pulse-H",0
35,36,5021,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-L","Color-RG-H","Speed-SP4-H","Speed-SP4-L",0
36,37,2371,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-H","Brightness-Squares-L","Affect-HS-H","Affect-HS-L",0
37,38,5953,"OYOJvJMpjI","Noise-Brightness-Color-2","Amp-Hum-L","Amp-Hum-H","Brightness-Triangles-H","Brightness-Triangles-L",1
38,39,2807,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-L","Brightness-Squares-H","Speed-SP4-H","Speed-SP4-L",1
39,40,4045,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-L","Color-RG-H","Noise-Tone-H","Noise-Tone-L",0
40,41,5093,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-H","Brightness-Squares-L","Amp-Hum-H","Amp-Hum-L",0
41,42,3936,"OYOJvJMpjI","Noise-Brightness-Color-2","Pitch-Pulse-H","Pitch-Pulse-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
42,43,2563,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-L","Color-RG-H","Brightness-Diamonds-L","Brightness-Diamonds-H",1
43,44,3356,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Hum-L","Noise-Hum-H","Color-RY-H","Color-RY-L",0
44,45,2369,"OYOJvJMpjI","Noise-Brightness-Color-2","Shape-BK1-H","Shape-BK1-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1
45,46,7118,"OYOJvJMpjI","Noise-Brightness-Color-2","Amp-Hum-H","Amp-Hum-L","Color-RY-L","Color-RY-H",1
46,47,2567,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RG-L","Color-RG-H","Size-Triangles-L","Size-Triangles-H",0
47,48,4564,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RB-H","Color-RB-L","Pitch-Pulse-L","Pitch-Pulse-H",1
48,49,2183,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-H","Brightness-Squares-L","Color-RG-L","Color-RG-H",0
49,50,4262,"OYOJvJMpjI","Noise-Brightness-Color-2","Brightness-Squares-L","Brightness-Squares-H","Pitch-Pulse-L","Pitch-Pulse-H",0
50,51,3047,"OYOJvJMpjI","Noise-Brightness-Color-2","Color-RB-L","Color-RB-H","Affect-HS-H","Affect-HS-L",1
51,52,3037,"OYOJvJMpjI","Noise-Brightness-Color-2","Speed-SP4-H","Speed-SP4-L","Color-RY-H","Color-RY-L",1
52,53,7075,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Hum-L","Noise-Hum-H","Affect-HS-H","Affect-HS-L",0
53,54,3996,"OYOJvJMpjI","Noise-Brightness-Color-2","Affect-HS-H","Affect-HS-L","Noise-Pulse-L","Noise-Pulse-H",1
54,55,2291,"OYOJvJMpjI","Noise-Brightness-Color-2","Size-Triangles-H","Size-Triangles-L","Color-YB-L","Color-YB-H",1
55,56,2743,"OYOJvJMpjI","Noise-Brightness-Color-2","Speed-SP4-H","Speed-SP4-L","Brightness-Triangles-L","Brightness-Triangles-H",1
56,57,1812,"OYOJvJMpjI","Noise-Brightness-Color-2","Shape-BK1-H","Shape-BK1-L","Color-RY-L","Color-RY-H",0
57,58,4156,"OYOJvJMpjI","Noise-Brightness-Color-2","Noise-Hum-H","Noise-Hum-L","Brightness-Triangles-L","Brightness-Triangles-H",0
58,59,2368,"OYOJvJMpjI","Noise-Brightness-Color-2","Size-Triangles-L","Size-Triangles-H","Brightness-Diamonds-H","Brightness-Diamonds-L",0
